uid,ds,seq
89,2020-01-02,"74,94,23,45,6,9,67,20,21,51,22,12,13,95,70,2,76,79,31,13,14,30,35,14,96,70,36,54,30,71,27,29,54,40,75,47,86,96,13,19,16,28,67,32,34,24,64,78,61,64,56,18,55,16,68,11,12,24,32,20,95,92,84,45,35,46,9,68,62,22,2,76,25,71,55,9,100,56,68,95,75,42,34,10,63,90"
89,2020-01-03,"35,44,64,63,98,23,88,43,41,33,65,93,35,22,63,65,45,17,67,56,63,23,14,11,2,26,24,44,69,43,41,29,71,46,39"
89,2020-01-04,"61,27,38,40,13,54,46,41,50,22,5,85,82,66,1,20,52,2,10,22,41,61,83,35,37,40,16,95,53,93,10,78,86,66,46,5,90,76,65,28,83,32,25,48,17,45,72"
89,2020-01-05,"38,12,57,76,96,31,1,55,47,14,29,38,50,52,27,100,69,86,10,3,100,30,13,62,5,24,18,8,26,45,27,41,58,70,90,86,54,65,40,95,30,73,2,5,31,58,40,98,62,80,2,25,77,31,52,17,59,44,99,34,92,7,72,38,40,37,33,100,6"
89,2020-01-06,"3,14,66,2,31,49,31,66,99,11"
89,2020-01-07,"45,97,40,39,23,56,24,13,97,67,76,100,33,91,91,68,13,22,54,26,74,17,23,3,1,24,35,5,85,11,97,7,23,9,57,85,48,86,62,74,68,57,68,99,84,98,70,55,50,72,18,69,73,74,98,3,21,35,39,96,80,87,23,10,85,45,37,21,43,89,55,55,35,9,92,34,24,69,8,73,33,54,54,42,51,41,71,52,30,29,77,53,65,33,59,67"
89,2020-01-08,"50,34,71,76,71,64,22,27,60,26,5,63,30,55,90,82,29,99,26,38,51,97,84,27,94,99,46,26,75,34,76,40,78,28,86,64,86,82,56,89,29,49,40,12,66,44,7,76,2,50,61,89,19,40,66,14,78,8,41,52,37,25,62,78,87,98,74,92,10,98,74,40,6,96,44,8,94,43,64,57,42,70,98,73,36,65"
89,2020-01-09,"48,45,8,40,43,21,91,85,33,39,18,93,71,66,5,56,59,45,3,29,72,1,8,81,55,22,32,42,39,78,51,51,89,32,58,6,73,95,35,41,8,46,72,52,68,26,31,34,34,28,97,33,74,1,27,34,96,59,96,6,66,27,15,46,58,12,61,51,3,99,2,8,7,96,71,29,91,65,91,55,37,40"
89,2020-01-10,"1,24,95,58"
90,2020-01-01,"73,92,45,16,74,76,30,44,16,72,24,97,71,37,80,67,43,28,94,47,36,40,44,82,76,45,90,12,58,60,38,92,9,64,10,26,83,84,21,81,85,51,18,99,13,25,100,33,29,73,94,90,82,47,74,12,52,31,20,28,18,68,23,76,20,39,34"
90,2020-01-02,"73,100,53,78,62,81,47,34,65,79,56,26,10,18,41,21,100,84,19,39,69,84,83,75,88,92,9,100,43,26,25,21,1,52,94,27,93,36,27,52,22,94,44,60,20,77,70,68,14,30,8"
90,2020-01-03,"45,12,28,53,73,30,27,19,50,5,44,42,53,39,18,42,8,85,10,13,74,53,77,98,57,69,51,9,56,61,71,16,44,82,95,68,75,74,74,81,12,35,13,23,39,37,19,24,57,86,84,78,71,57,15,41,45,47,28,40,51,28,73,98,19,61,28,11,68,71,23,11"
90,2020-01-04,"78,74,96,45,25,57,20,17,8,91,8,59,43,70,5,48,100,51,56,4,98,13,23,100,64,59,7,92,37,83,24,80,34,21,49,3,50"
90,2020-01-05,"3,61,16,82,31,22,63,72,41,21,57,19,95,6,18,58,63,85"
90,2020-01-06,"86,11,85,55,23,11,64,72,1,87,22,90,86,63,16,7,11,43,70,84,45,4,62,40,77,73,19,14,29,73,70,58,79,17,26,35,99,38,43,31,83,34,7,91,57,58,72,31,50,35,99,89,67"
90,2020-01-07,"20,49,49,12,29,99,46,19,68,22,93,97,61,89,8,100,8,24,47,6,31,22,89,34,9,35,78,17,17,68,82,50,1,14,28,60,57,34,52,7,100,68,46,52,45,78,28,19,72,77,42,42,75,52,59,1,60,18,50,42,84"
90,2020-01-08,"6,86,88,18,49,7,98,59,28,20,12,31"
90,2020-01-09,"5,1,43,75,98,26,59,23,42,67,83,25,85,79,68"
90,2020-01-10,"26,73,27,56,4,43,72,22,88,20,25,70,62,14,13,74,7,46,29,3,3,48,57,35,77,34,55,83,79,37,7,31,6"
91,2020-01-01,"69,71,89,21,39,87,61,84,42,1,87,61,22,80,93,72,14,57,91,71,28,74,60,40,94,79,39,63,18,42,14,10,64"
91,2020-01-02,19
91,2020-01-03,"17,79,1,7,82,80,6,44,45,80,31,92,76,4,75,13,43,73,1,71,97,67,49,4,75,89,54,82,34,40,97,39,99,69,17,26,44,70,13,72,56,56,87,6,55,89,26,33,76,27,36,79,23,99,61,99,94,31,62,67,98,10,4,10,33,90,25,74,2,64,46,33,62,4,12,85,67,86,32,12,35,15,22,25,35,97,5,30,14,1"
91,2020-01-04,"83,3,57"
91,2020-01-05,"2,59,33,53,88,23,50,49,94,77,59,41,23,64,48,39,6,32,44,69,98,33,70,49,75,56,62,47,30,98,36,99,40,89,38,59,58,99,44,76,60,24,27,41,87,14,50,81,16,49,87,67,24,83,58,1,75,55,43,99,15,76,91,25,67,39,33,6,71,89,16,91,76,28,36,27,30,84,45,71,85"
91,2020-01-06,"44,84,73,34,9,38,82,19,19,24,20,4,79,75,78,73,15,36,65,84,72,52,78,50,19,35,95,57,20,13,35,32,97,7"
91,2020-01-07,"25,18,56,29,1"
91,2020-01-08,"4,32,14,94,29,13,100,55,36,23,87,41,95,4,7,8,41,30,34,72,3,13,4,11,32,7,38,83,82,41,2,15,36,13,3,86,86,51"
91,2020-01-09,"64,34,43,57,9,45,6,75,14,10,7,63,47,90,9,23,53,63,74,56,31,83,9,32,69,80,100,69,73,65,53,19,4,69,24,39,5,18,78,59,98,74,65,85,68,90,85,56,42,80,34,38,22,75,99,15,26,15,54,53,10,34,2,18,8,91,43,70,59,58,53,56,62,94,43,87,59,86,69,1,43"
91,2020-01-10,"1,3,90,22,58,51,20,91,13,19,68,69"
92,2020-01-01,"72,41,78,95,40,59,39,39,25,19,21,80,43,89,1,94,54,21,6,68,60,69,82,26,25,13,53,16,88,10,46,42,9,83,27,57,93,92,1,51,97,11,93,10,54,18,51,95,69,95,5,81,38,86,88,89,42,68,48,54,3,8,52,49,26,64,8,33,87,55,24,28,2,76,26,17,72,64,63,16,37,14,99,95,12,76,59"
92,2020-01-02,"3,30,45,36,44,88,53,24,42,47,99,92,12,96,90,6,90,72,60,91,59,18,30,84,50,71,78,68,81,21,33,26,57,35,37,67,18,77,41,21"
92,2020-01-03,"51,65,74,21,31,29,21,67,92,20,38,11,30,8,57,48,22,99,18,25,26,9,47,62,65,75,2,58,30,49,80,16,44,81,20,99,6,55,39,72,99,96,10,33,36,45,38,18,33,51,52,12,43,69,59,98,94,11,2,89,10,6,33,93,92,14,38,14,4,63,11,80,72,41,84,3,36,95,80,64,34,54,88,21,80,57,40,97,5,96,15,1,53,2,71,1,1,64,37,11"
92,2020-01-04,"70,19,29,31,33,57,23,83,89,73,4"
92,2020-01-05,"8,38,23,6,24,97,95,42,54,71,69,92,68,49,19,84,38,42,13,6,55,51,7,70"
92,2020-01-06,"40,95,21,62,56,69,66,56,3,71,91,44,11,61,32,56,24,91,45,13,70,92,24,86,84,46,31,82,7,30,68,62,25,66,24,24,38,47,56,41,40,41,99,53,80,75,87,29,94,24,50,83,69,20,48,30,15,22,99,6,44,5,18,43,48,46,43,31,13,87,6,33,18,75,79,64,36,73,100,11,36,32,50,1,21"
92,2020-01-07,"12,48,75,4,63,32,26,41,18,10,59,29,16,26,34,39,76,47,21,6,86,83,90,40,9,45,29,74,22,54,83,39,84,72,99,3,16,72,26,32,36,61,71,34,75,12,66,13,61,95,86,54,63,29,16,42,40,13,52,32,13,4,25,5,78,31,55,53,47"
92,2020-01-08,"29,51,3,27,49,100,98,92,66,100,83,57,99,11,69,10,46,3,97,51,86,25,87,78,78,31,48,83,57,27,4,73,78,87,82,80,58,99,95,91,19,69,69,17,82,34,47,85,3,40,55,31,71,32,79,20,81,29,50,49,32,82,15,88,53,18,54,72,69,21,34,38,19"
92,2020-01-09,"24,64,97,25,80,39,54,1,55,98,33,36,99,48,52,87,33,98,5,57,52,30,57,16,47,83,89,49,75,78,1,12,95,47,70,10,75,83,87,73,50,95,80,16,58,98,30"
92,2020-01-10,"21,92,25,63,12,18,71,9,57,48,73,80,37,10,53,25,61,30,11,41,11,40,17,65,37,41,64"
93,2020-01-01,"35,61,8,45,53,81,38,47,99,96,12,54,40,5,10,31,41,41,68,81,76,38,44,95,9,8,22,77,68,63,93,30,83,75,92,77,20,54,39,67,74,19,39,7,100,78,17,46,51,19,14,45,75,54,44,39,80,68,41,99,34,11,32,99,16,52,3,73"
93,2020-01-02,"70,83,77,53,1,57,67,86,94,16,77,71,20,11,83,75,22,66,64,20,80,1,46,65,12,15,56,70,27,79,4,51,51,85,93,52"
93,2020-01-03,"98,12,22"
93,2020-01-04,"43,69,65,45,93,59,75,32,47,58,87,18,28,6,46,98,18,23,25,74,8,63,1,9,98,18,28,79,76,58,10,62,37,21,4,38,88,42,87,31,54,81,43,75,19,26"
93,2020-01-05,"23,7,76,84,77,62,26,64,71,23,23,72,44,70,5,51,2,99,11,83,77,61,63,32,34,87,17,81,62,27,29,99,97,31,87,20,48,36,2,71,56,61,86,11,7,62,74,62,67,65,27,73,36,91,75,75,41,72,12,16,65,38,86,87,23,94,46,95,94,16,86,81,16,49,58,10,31,89,22,4,6,72,100,69,54,18,38,98,33,26,69,9,72,34,53,18,27,10"
93,2020-01-06,"87,67,83,37,76,3,75,2,73,27,6,77,70,97,35,100,47,89,58,90,4,59,77,44,88,39,60,99,91,45,92,34,16,60,48,32,71,79,47,69,18,74,48,38,81,84,60,41,43,24,44,44,72,31,61,13,43,2,20,79,29,91,49,63,60,68,85,64,34,36,59,12,80,21,46,77,9,58,34,46,13,8,62,85,87,63,72,27,36,53"
93,2020-01-07,"64,52,94,69,97,50,27,72,78,25,85,80,8,88,73,40,26,84,91,56,10,76,75,52,74,63,22,63,38,80,6,85,31,98,88,80,46,3,7,6,58,13,59,53,12,1,49,53,96,99,51,52,86,64,37,90,9,26,13,90,59,79,59,58,30,31,19,49,24,23,59,86,28,94,84,50,83,82,13,45,93,74,92,79,20,77,78,97,94,20,12,51,92"
93,2020-01-08,"42,88,10,89,92,95,48,49,77,62,36,5,5,28,26,57,1,8,74,94,76,76,4,72,68,39,32,18,57,66"
93,2020-01-09,"16,88,38,25,53,33,5,37,72,67,34,24,93,81,89,42,12,79,44,14,92,30,67,97,23,76,26,56,51,81,66"
93,2020-01-10,"22,31,54,92,7,49,99,40,1,92,10,65,59,51,30,55,98,33,29,1"
94,2020-01-01,"52,53,19,74,8,55,73,21,97,97,20,63,57,92,6,65,48,3,81,87,28,37,93,45,62,31,77,35,66,92,80,58,64,46,67,69,2,23,65,43,66,94,60,92,96,19,92,81,44,70,6,84,23,75,43,75,54,78,21,90,39,46,92,99,13,75,22,53,19,98,15,6,92,1,71,98,99,31,56,99,5,32,54,9,99,52,3"
94,2020-01-02,"28,15,37,49,73,94,72,87,47"
94,2020-01-03,"53,96,16,22,19,63,67,90,93,73,43,27,26,7,62,95,12,36,90,28,61,97,42,86,84,85,75,46,20,28,8,84,47,25,40,13,25,95,7,38,54,88,15,18,98,70,66,63,66,45,83,16,56,2,78,51,46,100,74,14"
94,2020-01-04,"82,69,86,97,46,89,52,100,44"
94,2020-01-05,"71,82,19,25,62,1,64,40,77,76,24,87,45,42,47,89,74,69,65,95,37,23,12,47,64,96,88,71,6,91,64,49,8,59,72,83,34,85,21,32,33,82,83,4,44,44,40,53,85,90,59,6,55,75,33,42,55,29,38,39,19,8,2,26,73,89,92,17,3,51,32,34,95,43,67,66,50,79,71,33,22,37,78"
94,2020-01-06,"90,74,49,65,80,96,21,95,93,49,33,97,19,68,97,58,44,52,59,8,11,35,34,84,95,73,66,88,81,50,49,5,68,64,21,37,53,94,71,17,66,43,67,9,56,1,47,81,30,40,94,32,91,56,78,34,67,92,64,66,44,42,63,88,31,58,33,86,59,36,19,30,8,72,25,80,78,55,82,60,90,44,16,45,96,86,11,9,66,9,54,26,13,40,40,20"
94,2020-01-07,"4,5,77,65,91,45,100,15,8,98,55,66,2,11,72,18,75,37,76,48,100,99,49,15,4,21,50,69,59,31,53,59,94,15,17,96,71,52,20,53,92,52,51,87,61,35,10,9,37,20,23,11,78,91,33,2,58"
94,2020-01-08,"74,82,49,31,98,19,46,75,80,98,55,77,58,74,45,44,34,37,13,18,39,45,42,83,66,8,59,48,75,99,25,38,6,48,85,2,46,60,59,48,56,90,46,48,100,60,4,10,22,62,90,83,71,48,42,16,41,62,72,91,76,4"
94,2020-01-09,"7,25,78,8,68,86,47,52,51,7,100,69,53,48,69,39,55,1,24,80,63,36,53,84,96,11,56,36,59,68,39,16,86,88,89,60,47,2,1,74,45,7,16,94,77,72,4,30,80,58,57,77,63,46,31,67,31,43,25,92,2,54,87,74,46,90"
94,2020-01-10,"73,15,69,2,6,68,54,62,51,33,16,71,64,26,10,98,67,40,46,28,51,11,97,96,82,71,96,15,15,41,49,57,28,60,47,42,60,64,63,66,81,64,13,29,22,11,28,31,17,30,36,1,41,25,9,13,77,80,93,4,26,16,83,5,68,64,95,31,61,42,12,73,16"
95,2020-01-01,"1,45,100,83,99,76,42,95,76,89,69,20,65,90,75,21,23,69,29,83,21,63,3,20,9,88,16,31,94,36,84,3,18,73,81,76,38,39,13,78,29,66,43,26,25,16,2,8,20,7,95,66,70,34,66,43,99,89,93,14,71,5,71,22,48"
95,2020-01-02,"16,63,42,11,75,16,5,61,9,38,68,55,89,10,80,99,3,93,45,54,20,24,23,29,42,26,5,48,19,83,8,40,85,36,48,23,96,61,15,22,13,33,96,6,16,63,12"
95,2020-01-03,"29,50,59,89,10,85,96,36,54,16,98,23,70,81,24,49,80,49,97,79,58,73,68,16,43,44,41,81,37,72,41,81,60,8,46,98,33,53,7,23,51,92,67,66,92,54,38,65,26,50,74,21,38,30,21,63,28,28,15,40,92,72,26,92,4,40,43,51,29,83,65,19,51,30,79,9,96,89,20,95,95,5,53,24,27,96"
95,2020-01-04,"71,69,50,100,37,24,73,30,66,77,77,17,24,96,23,65,62,8,86,47,40,55,51,83,4,5,18"
95,2020-01-05,"25,9,69,15,68,1,59,100,81,42,14,25,97,83,75,84,67,99,2,41,18,92,11,85,85,66,56,78,6,68,62,94,38,20,75,97,50,86,83,47,25,35,77,78,62,49"
95,2020-01-06,"25,3,18,33,59,24,67,48,89,18,90,7,59,5,60,15,29,98,33,1,61,25,38,49,80,23,29,27,79,71,95,19,73,13,10,84,27,15,95,13,46,76,12,61,2,36,90,96,67,33,4,57,93,30,45,39,49,64,89,74,96,80,59,83,68,88,67,6,47,41,56,74,39,64,10,92,61,77,35,68,25,52,58,26,36,17,68,25,55,24"
95,2020-01-07,"1,99,44,57,6,75,73,49,13,99,63,9,33,94,79,23,23,31,80,94,27,92,21,22,90,26,2,92,11,27,14,46,36,56,37,9,90,65,82,78,9,25,37,46,84"
95,2020-01-08,"50,49,46,9,12,73,75,95,29,1,95,36,85,36,30,62,78,63,25,38,2,89,70,65,69,66,86,56,2,50,19,62,78,53,83,78,56,49,92,57,97,4,67,54,52,67,63,8,83,52,1,80,9,57,44,6,22,68,94,25,1,44,57,100,16,57,23,22,30,87,64"
95,2020-01-09,"82,6"
95,2020-01-10,"35,87,3,49,30,19,37,67,10,46,59,88,10,3,41,67,97,20,98,71,63,44,85,91,82,7,29,43,95,7,41,14,42,6,40,88,21,62,42,34,47,95,68,19,68,19,45,49,90,72,53,93,42,36,70,51,45,96,5,49,73,68,51,58,65,45,88,4,46,25,19,67,49,77,57,3,5,20"
96,2020-01-01,"87,60,16,17,47,63,100,34,53,68,78,89,39,6,72,93,8,23,36,75,18,68,72,15,84,10,56,2,82,14,43,5,6,67,77,28,9,96,23,25,27,31,47,13,95,93,96,96,40,77,37,44,96,81"
96,2020-01-02,"44,85,41,13"
96,2020-01-03,"12,20,85,28,7,26,61,66,40,73,89,67,13,25,16,82,28,91,79,68,100,38,7"
96,2020-01-04,"89,100,26,33,76,98,99,9,34,6,68,60,96,2,44,27,10,76,55,85,75,84,88,86,8,55,79,53,59,62,68,85,98,14,34,61,88,68,16,21,39,19,58,40,72,74,64,3,41,85,9,100,11,31,64,29,16,50,63,93,78"
96,2020-01-05,"84,50,90,51,7,51,8,72,68,94,3,46,62,59,17,59,47,80,41,60,67,6,34,47,80,78,54,42,75,49,51,34,37,52,40,70,94,73,13,78,1,29,53,85,51,97,42,20,94,3,5,45,86,53,52,14,38,39,42,88,89,75,39,99,10,32,21,89,71,61,91,65,92,41,86,59"
96,2020-01-06,"92,87,46,31,51,36,24,19,23,75,68,6,53,90,95,99,18,29,63,91,25,2,68,8,80,78,89,72,77,18,31,94,1,100,37,100,24,87,95,87,20,84,59,75,83,39,90,96,8,75,2,59,69,51,5,14,69,17,34,18,27,24,40,4,75,86,19,84,63,32,81,66,39,94,15,6,90,9,17,69,68,41,70,80,94,83,73,74,2"
96,2020-01-07,"61,92,41,95,17,71,35,88,78,8,41,99,26,61,16,31,29,32,26,91,84,29,67,17,87,43,57,68,45,73,50,95,41,79,54,32,46,1,94,89,21,92,67"
96,2020-01-08,"1,84,12,47,6,55,19,41,100,71,67,59,99,83,33,50,63,42,64,74,74,70,71,94,15,4,25,26,38,39,29,67,39,58,72,34,35,28,97,63,57"
96,2020-01-09,"39,68,47,99,10,53,47,6,100,46,31,39,35,8,9,27,10,33,38,78,74,60,11,81,25,11,60,9,69,92,32,27,36,11,70,27,56,79,8,30,75,7"
96,2020-01-10,"3,80,86,86,16,31,55,30,10,11,14,7,52,85,95,10,83,39,59,53,74,29,52,87,41,5,5,14,78,94,69,85,12,14,9,93,90,58,97,52,68,34,37,82,83,97,54,85,10,65,73,70,28,52,12,79,89,30,78,70,92,32,19,28,30,22,8,96,79,47,74,41,70,44,38,67,30,44,42,6,26,80,84,13,78,46,47,27,100"
97,2020-01-01,"10,60,68,44,75,64,66,87,16,60,98,2,59,14,83,31,71,62,22,60,57,21,36,21,52,76,73,35,70,34,14,60,28,84,77,81,71,71,92,46,69,11,5,86,26,74,44,43,73,48,76,90,74"
97,2020-01-02,"96,19,41,87,84,91,21,44,50,62,37,51,43,81,18,63,41,77,75"
97,2020-01-03,"23,82,9,100,2,78"
97,2020-01-04,"43,8,86,1,27,2,43,47,22,28,31,5,13,81,2,95,56,70,42,21,76,47,9,84,57,51,48,93,1,36,29,81,28,65,55,40,71,92,16,40,18,61,44,72,30,24,56,47,24,23,57,42,67,13,22,94,23,51,20,45,13,27,7,98,67,14,80,62,17,39,66,44,3,58,86,44,65,99,15,5,91,10,77,10,43,47,76,69,89,63,100,87"
97,2020-01-05,"83,13,43,28,45,68,71,81,41,16,2,44,37,96,12,93,35,50,79,88,78,87,8,40,24,31,38,25,60,70,97"
97,2020-01-06,"98,2,78,19,92,62,23,90,94,49,21,83,6,21,96,99,20,41,21,41,32,49,30,47,3,57,76,24,92,99,35,71,98,31"
97,2020-01-07,"45,54,35,35,58,82,50,11,84,58,40"
97,2020-01-08,"62,54,20,90,75,98,26,2,57,18,46,16,14,1,94,28,6,38,74,82,26,34,7,74,64,36,92,74,34,16,62,84,61,93,92,29,84,33,17,73,84,89,56,54,7,75,36,5,25,76"
97,2020-01-09,"89,24,3,50,43,68,97,98,21,80,28,20,88,81,13,62,29,53,70,99,77,45,57,65,22,32,15,63,95,76,77,72,58,82,24,93,56,6,91,67,47,39,84"
97,2020-01-10,"17,17,24,91,6,85,35,19,22,2,88,12,96,22,75,54,57,83,29,56,13,94,76,79,20,16,57,19,60,96,26,80,20,2,47,31,4,72,59,72,58,36,33,94,82,91,44,80,55,89,2,74,44,80,54,90,89,31,13,60,36,65,57,89,21,31"
98,2020-01-01,"76,21,2,20,73,25,69,86,61,56,100,80,59,63,50,52,70,7,41,30,76,86,51,99,14,1,12,39,71,24,42,39,63,76,52,65,39,28,11,72,72,24,61,65,19,79,86,20,44,59,100,90,83,18,58,56,69,34,69,78,52,12,12,17,11,25,92,40,41,58,27,29,66,50,44,90,38,89,44,28,29,13,91,62,79,9,16,70,48,68,32,16,28,92,14,31,10,99,91"
98,2020-01-02,"67,80,18,86,29,11,57,32,79,34,19,54,31,40,86,19,23,29,85,58,21,92,16,55,44,68,35,39,3,34,93,19,49,76,80,47,38,67,47,16,61,71,37,4,40,83,56,13,34,50,45,29,24,40,27,58,19,49,76,1,39,63,43,18,18,33,49,41,37"
98,2020-01-03,"88,8,79,43,65,43,1,15,32,69,72,59,69,41,53,97,11,42,65,80,16,39,94,52,20,18,49,92,75,95,93,99,34,97,94,6,76,94,72,28,9,10,80,31,15,37,85,60,77,19,11,99,35,25,56,1,28,40,81,73,44,82,100,74,39,14,61,54,53,25,6,6,1,48,38,45,36,74,52,99,60,67,42,17,8"
98,2020-01-04,"71,35,49,87,68,35,61,59,8,34,94,85,57,19,87,82,41,40,50,82,26,81,18,21,30,38,89,41,5,30,73,49,83,44,46,80,40,82,77,75,35,90,34,18,47,7,42,73,10,91,38,22,29,80,3,54,86,45,31,85,71,57,94,19,27,5,87,85,66,62,16,18"
98,2020-01-05,"88,83,8,24,24,16,5,13,78,28,37,66,70,49,33,76,14,63,76,45,94,37,84,69,75,53,26,69,42,5,93,89,44,18,5,18,37,47,92,65,60,12,21,72,17,73,4,91,20,80,54,24,84,95,55,41,16,3,51,98,99,23,46,3,99,92,10,13,9,9,57,33,97,86,75,2,69,81,26,48,51,95,86,74,75,31,93,90"
98,2020-01-06,"76,5,17,26,74,63,26,71,90,19,55,99,75,46,4,5,79,53,97,94,75,38,17,68,77,12,43"
98,2020-01-07,"99,34,68,91,37,1,20,51,89,52,99,27,30,53,42,94,59,50,60,63,43,100,100,79,85,35,59,5,66,53,36,95,61,28,61,90,94,6,1"
98,2020-01-08,"43,95,98,39,25,13,100,94,42,38,28,92,60,56,17,67,46,5,46,54,50,39,24,19,28,70,69,9,70,64,95,42,70,19,62,89,54,74,14,1,46,67,92,49,11,94,42,95,77,33,94,8,43,23,97,8,32,31,63,22,85,61,94,35,67,75,27,40,56,94,28,47,73,2,90,95,1,12,9,49,98,32,70,85"
98,2020-01-09,"31,25,3,33,81,45,68,77,83,77,35,60,25,31,64,12,12,92,77,43,13,89,19,9,85,47,61,16,34,74,49,92"
98,2020-01-10,"19,64"
99,2020-01-01,"39,12,69,93,82,9,10,75,5,93,39,62,9,43,8,71,36,5,69,19,58,86,16,84,84,45,9,55,51,36,73,75,58,11,27,45,50,8,16,95,26,50,39,14,82,7,80,43,1,48,84,66,61,37,20,60,12,65,62,89,10,97,20"
99,2020-01-02,"1,76,2,15,54,57,76,37,34,51,37,84,56,63,16,16,1,32,83,22,46,1,11,2,62,32,65,27,93,60,2,16,15,58,17,9,42,18,11,9,5,29,5,78,52,57,19,31,5,50,4,74"
99,2020-01-03,"92,90,5,16,71,75,39"
99,2020-01-04,"50,1,18,15,96,89,77,57,15,94,54,75,54,26,43,6,58,13,34,28,57,9,9"
99,2020-01-05,"1,81,85,42,98,32,89,3,71,16,38,42,81,11,69,38,47,97,12,78,88,82,29,13,25,22,56,66,31,34,12,41,18,41,43,51,75,22,98,59,57,12,37,45,11,87,17,61,79,81,38,70,28"
99,2020-01-06,"98,54,5,16,7,74,91,76,65,9,87,62,13,9,72,85,99,85,17,41,60,59,70,46,7,56,56,80,45,15,46"
99,2020-01-07,"64,52,86,65,72,100,95,90,30,23,59,62,45,48,97,44,37,58,20,40,58,58,34,30,40,79,52,62,69,47,99,4"
99,2020-01-08,"52,16,47,44,31,36,59,93,10,3,69,89,64,98,53,34,99,15,23,91,70,71,92,28,98,49,57,55,70,77,87,90,100,58,51,48,56,41,78,50,97,1,33,50,85,67,69,65,34,39,81,42,60,56,59,14,84,11,32,19,47,29,6,10,2,34,63,58,94,11,2,65,33,22,22,76,70,84,43,54,12,65,98,40,77,75,46,68,84,100,100,63,61,81,18,32,33,64,16,47"
99,2020-01-09,"11,62,9,64,17,15,82,50,10,97,26,77,29,20,72,40,75,72"
99,2020-01-10,"85,48,20,50,98,43,63,11,17,24,31,83,91,97,41,41,93,47,9,17,28,92,74,20,93,18,93,90,82,84,27,25,100,90,26,7,78,51,93,7,20,84,10,49,71,80,54,42,46,50,35,2,18,24,14,74,86,27,40,77,22,58,66,77,90,62,76,54,9,21,44,75,38,88,18,31,63,40,62,61,92,54,41,45,66,75"
100,2020-01-01,"67,54,48,77,15,17,10,18,56,27,84,79,11,9,16,28,31,21,5,74,43,65,64,87,23,56,44,49,34,30,92,74,100,68,33,38,5,14,53,83,11,28,21,59,86,3,83,75,94,31"
100,2020-01-02,"60,77,68,38,45,34,19,28,39,33,30,90,88,5,21,50,43,3,20,42,95,38,49,3,65,70,21,81,72,62,72,86,34,36,52,86,70,8,99,52,98,36,51,70,41,17,74,55,39,10,93,2,12,77,72,3,72,36,17,97,17,83,95,77,63,7,38,41,66,63,98,100,81,83,56,68,2,69,68,82,20,36,25,28,69,51,81,97,17,41,87,4"
100,2020-01-03,"27,55,79,16,19,82,1,33,67,47,29,8,65,11,16,51,75,28,4,44,55,27,4,21,20,98,65,69,65,26,78,58,42,5,33,51,70,94,96,87,92,79,27,54,51,97,60,44,30,9,18,53,99,4,85,40,66,74,100,68,75,34,44,3,6,56,9,46,67,33,34,95,21,27,14,1,95,74,8,45,17,19,7,60,4,84,34,34,48,34"
100,2020-01-04,"8,24,64,52,28,39,95,90,2,48,20,23,43,64,48,50,83,48,43,3,58,90,42,50,56,46,48,61,98,79,36"
100,2020-01-05,"9,96,46,1,46,69,76,66,1,81"
100,2020-01-06,"47,73,55,49,23,7,65,23,48,5,89,13,93,36,51,36,34,20,51"
100,2020-01-07,55
100,2020-01-08,"10,93,5,59,56,74,59,18,9,29,94,72,90,35,49,86,70,19,36,98,65,50,12,92,98,63,22,93,44,48,2,33,41,58,51,50,3,4,2,25,89,81,77,36,78,4,51,45,60,78,99,82,7,47,48,88,65,6,7,9,88,79,39,52,39,16,83,90,4,44,22,69,37,75,90,13,8,15,67,68,5,33,48,28,87,80,24,19,12,4,41,8,95,19,44"
100,2020-01-09,"32,46,65,99,79,81,33,67,72,58,47,20,53,36,6,64,28,10,56,36,20,57,86,74,82,61,16,93,99,97,57,42,26,69,43,50,5,36,91,87,54,57,30,74,44,80,30,43,5,85,15,20,72,24,94,8,69,99,98,60,73,35,40,24,93,4,1,83,17,77,43,84,100,24,84"
100,2020-01-10,"54,2,91,79,44,86,90,94,59,16,93,1,71"
